PG.SUBMITTED_DATE-15||'08:39:53.45',PG.WHOLESALE_ROW_CODE_ID||',50.00,68.00,93.00,120.90',SUBMITTED_DATE,ITEM,LOCATION,CURREYCODE,TOTALQTY,ENAMES
17-FEB-2208:39:53.45,#V4 -11,50.00,68.00,93.00,120.90,04-MAR-22,104974047,"MCO",4,,,,"",,"#V4 -11B7",3001,GBP,93.00,,125,W26L30:5|W28L30:15|W28L32:5|W30L30:19|W30L32:9|W32L30:17|W32L32:12|W32L34:5|W34L32:10|W34L34:5|W36L32:12|W36L34:6|W38L34:5
14-NOV-2108:39:53.45,#V3-0F0,50.00,68.00,93.00,120.90,29-NOV-21,104974052,"MCO",4,,,,"",,"#V3-0F0B7",3001,GBP,93.00,,125,32CHR:4|34CHR:8|36CHR:12|38CHR:22|40CHR:26|42CHR:25|44CHR:17|46CHR:11
27-FEB-2208:39:53.45,#V4 -53,50.00,68.00,93.00,120.90,14-MAR-22,104974052,"MCO",4,,,,"",,"#V4 -53B7",3001,GBP,93.00,,50,32CHR:3|34CHR:5|36CHR:8|38CHR:11|40CHR:9|42CHR:7|44CHR:4|46CHR:3
20-MAY-2108:39:53.45,#REIYQM,50.00,68.00,93.00,120.90,04-JUN-21,105455390,"MCO",4,,,,"",,"#REIYQMB7",1001,USD,93.00,,55,ONSZ:55
07-FEB-2208:39:53.45,#2CK8EP,50.00,68.00,93.00,120.90,22-FEB-22,105558501,"MCO",4,,,,"",,"#2CK8EPB7",1001,USD,93.00,,320,W25L32:26|W26L32:54|W28L32:80|W30L32:80|W32L32:54|W34L32:26
07-FEB-2208:39:53.45,#NP1RBN,50.00,68.00,93.00,120.90,22-FEB-22,105558501,"MCO",4,,,,"",,"#NP1RBNB7",1001,USD,93.00,,250,W24L30:10|W24L32:5|W24L34:3|W26L30:35|W26L32:20|W26L34:8|W28L30:35|W28L32:25|W28L34:5|W30L30:28|W30L32:20|W30L34:5|W32L30:18|W32L32:13|W32L34:5|W34L30:5|W34L32:3|W34L34:2|W36L30:2|W36L32:2|W36L34:1
07-FEB-2208:39:53.45,#QXFRBL,50.00,68.00,93.00,120.90,22-FEB-22,105558501,"MCO",4,,,,"",,"#QXFRBLB7",1001,USD,93.00,,150,W24L30:3|W24L32:2|W25L30:17|W25L32:8|W26L30:30|W26L32:18|W28L30:30|W28L32:18|W30L30:10|W30L32:7|W32L30:5|W32L32:2
18-MAY-2108:39:53.45,#LJIYS0,50.00,68.00,93.00,120.90,02-JUN-21,105669506,"MCO",4,,,,"",,"#LJIYS0B7",3001,USD,93.00,,66,2XL:3|L:20|M:21|S:10|XL:10|XS:2
18-MAY-2108:39:53.45,#LJIYS0,50.00,68.00,93.00,120.90,02-JUN-21,105669506,"MCO",4,,,,"",,"#LJIYS0B7",4001,USD,93.00,,0,2XL:0|L:0|M:0|S:0|XL:0|XS:0
18-MAY-2108:39:53.45,#BNAY4C,50.00,68.00,93.00,120.90,02-JUN-21,105669518,"MCO",4,,,,"",,"#BNAY4CB7",3001,USD,93.00,,50,L:15|M:18|S:9|XL:6|XS:2
18-MAY-2108:39:53.45,#BNAY4C,50.00,68.00,93.00,120.90,02-JUN-21,105669518,"MCO",4,,,,"",,"#BNAY4CB7",4001,USD,93.00,,0,L:0|M:0|S:0|XL:0|XS:0
