CLEARANCE_DISPLAY_ID,Item_Number
23467008,101227885
23496234,100921353
23398723,101167824
23462382,101129192
23496232,100921546
23462005,101173663
23496231,100921606
23496230,100921649
23469761,101210801
23496228,100921867
23469768,101209546
23398722,101167939
23474735,100152807
23496227,100921944
23496226,100921951
23496224,100923708
23463838,100439002
23398721,101167942
23466525,100442403
23496221,100924515
23496220,100924816
23472243,101292072
23467032,101220275
23398720,101167974
23462423,101121902
23462886,101034614
23496215,100925337
23463467,100876577
23496214,100925350
23398719,101168168
23464781,101163094
23472498,101204335
23462966,101016062
23452035,100982611
23452448,100841111
23454117,100984006
23454269,100940452
23454577,100826298
23454636,100799972
23456074,100821242
23457161,100967037
23457477,100855895
23457599,100806191
23496208,100926839
23496207,100926935
23470194,101154902
23398718,101168951
23496206,100927022
23472260,101261387
23496205,100927129
23474475,100660708
23496203,100927736
23496202,100928159
23473601,101045380
23398717,101169012
23471192,100972852
23496200,100928830
23468717,100923584
23496198,100929706
23464424,101205282
23398716,101169052
23496195,100930452
23465440,101065214
23496194,100930455
23463292,100936379
23496192,100930989
23466426,100534898
23398715,101169064
23496190,100932007
23467636,101140847
23496187,100933103
23469884,101195051
23398714,101169241
23373472,100411276
23373204,100682655
23373858,100055310
23373633,100138268
23373918,100027886
23373215,100676839
23371443,101199150
23372839,100879659
23372527,100990757
23372891,100856343
23371606,101186595
23371939,101142384
23372448,101019402
23373717,100104480
23372360,101057777
23372695,100935967
23373308,100540245
23373158,100751396
23371328,101210551
23372236,101087029
23372720,100927786
23373490,100395146
23372482,101008210
23373401,100519118
23373822,100069189
23373942,100020649
23373268,100546191
23373540,100288775
23373704,100110714
23373605,100143730
23373108,100781301
23371862,101150002
23373644,100133799
23373200,100686067
23373431,100504847
23372819,100885669
23372970,100829945
23372805,100891393
23373760,100090660
23373061,100797403
23371682,101175254
23373539,100288934
23373111,100779240
23373470,100424974
23371346,101209298
23373721,100104022
23373192,100690658
23373698,100111479
23373945,100018969
23372282,101075660
23372403,101045278
23373042,100807278
23371558,101189973
23373707,100109366
23372694,100935972
23372985,100826324
23372776,100906710
23371640,101181006
23373809,100073665
23373532,100296646
23373522,100325124
23373031,100809660
23373667,100119618
23372754,100916616
23371674,101177384
23373252,100551017
23372984,100826695
23371303,101215497
23373570,100190347
23373519,100343436
23371815,101156169
23371513,101194085
23373041,100807489
23372625,100956391
23372412,101040425
23372404,101045235
23371991,101137934
23371587,101187642
23373002,100823704
23373036,100808025
23372169,101105212
23371669,101177544
23372279,101076364
23373673,100118433
23373541,100288685
23373657,100126546
23372922,100844832
23373559,100215108
23372537,100989427
23371903,101145413
23373533,100296377
23372813,100889181
23373266,100547657
23371470,101195988
23373131,100770749
23372872,100864117
23373152,100755486
23372341,101062353
23372388,101048643
23371931,101142954
23372159,101108863
23372520,100993197
23371686,101175138
23372120,101115086
23371734,101169131
23371192,101247088
23371970,101138494
23373663,100123164
23372753,100916620
23372918,100845748
23371994,101137454
23373301,100541473
23373685,100112363
23373278,100544332
23373371,100527022
23373443,100480296
23373938,100020983
23372309,101067271
23372931,100840909
23371503,101195051
23373716,100104574
23372982,100827805
23373708,100107689
23372994,100824662
23373378,100524434
23371332,101209657
23371985,101138096
23371712,101172506
23372724,100927013
23372462,101014453
23373684,100112513
23371537,101191579
23371536,101191584
23372828,100884278
23371590,101187148
23372019,101130665
23371679,101176621
23373486,100402477
23372973,100829840
23371727,101169620
23373353,100530755
23373097,100784759
23371709,101173091
23372570,100978081
23371572,101189087
23372070,101123623
23373445,100476912
23372425,101034209
23372826,100884920
23371382,101204868
23373460,100446347
23371433,101200047
23371248,101230636
23372768,100908559
23372168,101105310
23371350,101208954
23373241,100663379
23373692,100111748
23372316,101066762
23371959,101139794
23372293,101073688
23373062,100795572
23371863,101149875
23372865,100866427
23372976,100829056
23372820,100885632
23372644,100951392
23372267,101079941
23371906,101145357
23373723,100103807
23373068,100792417
23373619,100141417
23373914,100028199
23371560,101189932
23373016,100816652
23371776,101161783
23373636,100137525
23373171,100731919
23371835,101153641
23373057,100800165
23371557,101190061
23371527,101192679
23372488,101004407
23371276,101220285
23372955,100833079
23372100,101119923
23372888,100857686
23371297,101216292
23372886,100857939
23372241,101085845
23373840,100062517
23372246,101083944
23373705,100110675
23373579,100179578
23372806,100891307
23371756,101166281
23372089,101121077
23373408,100518163
23459711,100985324
23458569,101171907
23459586,101012172
23458974,101124599
23459897,100940549
23461317,100086247
23461385,100051084
23458854,101139082
23461434,100028072
23460079,100902339
23461250,100107507
23458865,101138642
23459534,101025540
23460140,100888617
23461068,100290758
23458087,101248609
23460297,100841296
23459332,101067752
23459921,100936904
23460149,100885627
23459312,101071499
23460173,100877918
23459484,101035642
23459644,100997198
23458978,101123460
23459592,101010695
23460332,100833593
23458523,101175085
23459198,101089117
23459067,101106774
23460293,100841907
23460080,100902242
23458938,101128649
23461207,100124808
23459271,101078336
23459974,100924203
23458507,101176883
23458281,101207867
23458234,101212622
23459965,100925365
23459552,101021272
23460654,100730765
23459303,101072553
23460869,100507510
23460938,100464339
23460912,100469880
23460603,100766275
23460804,100530261
23461042,100324716
23461264,100101087
23459685,100990092
23460896,100493906
23458366,101195469
23458036,101314708
23458252,101210733
23458723,101152070
23458530,101174631
23460647,100732728
23459795,100960296
23461106,100236538
23459316,101070774
23458083,101252148
23461388,100049426
23460174,100877752
23459825,100954128
23458667,101162791
23460348,100830950
23461132,100197272
23459437,101045679
23458998,101119969
23458967,101125206
23460714,100664214
23459617,101003927
23460787,100534911
23458553,101173099
23459050,101110629
23459220,101083533
23459614,101005035
23460451,100805780
23459964,100925392
23459007,101118068
23459804,100958576
23460486,100799319
23459193,101089681
23458104,101244497
23460264,100851881
23458044,101292162
23459611,101005493
23460148,100885683
23460181,100877184
23458709,101153974
23459931,100934894
23459604,101008263
23461036,100332274
23460184,100876911
23460248,100858481
23458058,101262384
23461032,100341626
23461475,100009392
23460106,100893721
23459785,100963005
23458290,101207414
23459712,100985317
23460901,100491711
23458210,101216446
23458391,101191515
23461151,100167567
23460908,100482912
23460359,100828698
23460993,100403148
23458829,101141848
23459822,100954342
23459854,100950455
23458535,101174186
23459729,100981136
23460725,100660756
23459175,101091204
23459385,101056756
23458469,101181171
23458316,101202037
23460568,100780607
23459126,101098217
23461234,100113369
23460616,100758544
23459091,101103486
23461002,100384854
23459988,100922732
23459606,101007998
23459901,100939608
23459998,100921590
23460745,100548978
23458638,101165884
23459177,101091036
23461419,100035139
23460995,100396070
23461293,100093439
23459810,100956335
23459835,100952933
23458897,101134080
23459941,100930957
23458722,101152079
23460334,100832788
23460736,100550516
23460087,100899867
23461339,100076076
23458465,101181938
23459709,100985567
23460105,100893875
23460023,100915354
23459428,101046741
23460307,100839073
23459658,100994205
23460822,100524253
23460646,100732729
23458856,101139011
23461164,100147905
23461259,100104085
23458168,101227240
23458355,101197263
23460309,100838755
23460423,100818931
23458887,101136232
23461006,100361594
23460903,100488337
23460243,100859414
23458582,101171630
23460678,100681414
23458623,101168501
23459212,101084819
23459416,101050746
23458127,101236328
23460889,100501759
23458910,101132985
23460004,100921032
23461263,100102387
23458567,101171976
23460450,100805781
23458757,101148885
23458950,101127256
23461001,100385687
23459089,101103568
23461340,100076074
34824674,121618687
34824678,122933404
34824679,111035561
34824680,122676115
34824681,120863460
34824683,118713605
34824684,122669715
34824685,122676169
34824687,122548518
34824688,122548521
34824689,122548520
34824690,122548525
34820331,117364828
34820332,120063599
34820333,116499413
34820336,125998783
34820337,125998797
34820344,125998798
34820345,125998808
34820350,125998811
34820351,125998817
34820352,125998818
34820353,125998819
34820360,125998820
34820361,125998822
34820364,126008642
34820365,126008643
34820374,126008644
34820375,126008646
34820384,118695366
34820385,118979591
34820390,101327007
34820391,119519649
34820396,119519667
34820397,120063577
34820402,120063587
34820403,121800089
34820409,122765062
34820414,123103517
34824094,104483871
34824095,113464645
34824098,117433350
34824099,117433360
34824109,120533624
34824116,120533627
34824117,114933982
34824122,114933983
34824126,115009527
34824127,115009534
34824128,115073371
34824188,114643984
34824189,115009533
34824198,115073369
34828082,101260836
34828083,101301750
34828084,119495101
34828085,119495106
34828086,119495109
34828087,119495110
34828088,123523704
34828089,123523709
34828090,124266379
34828091,117383276
34828092,119483397
34828093,125647043
34828094,125647164
34828095,119493417
34828096,122779546
34828097,123574145
34828098,129199132
34828099,129199133
34828100,129199135
34828101,129199138
34828102,120612748
34828103,120612753
34828104,123973714
34828105,100212752
34828106,122959364
34822217,123073722
34822220,119484076
34822224,124958456
34822225,121923701
34822228,123533368
34822229,119616130
34822233,126414316
34822238,100484554
34822239,120218517
34822240,122755711
34822246,123309372
34822247,122680589
34822250,126595321
34822256,117691572
34822257,122813602
34822262,115433776
34822263,117419000
34822269,117665751
34822274,115467853
34822275,118821409
34822281,120540700
34822286,115467848
34822287,119058413
34822292,119170908
34822298,120643971
34822299,122993494
34822306,117347092
34822307,124200932
34822313,116323442
34822318,122976258
34822319,120501552
34822323,117023365
34822326,117403906
34822327,117409716
34822330,117453492
34822334,118655499
34822335,118661326
34822336,118928961
34822337,118940354
34819102,129123655
34819103,119928615
34819108,128968894
34819109,130688752
34819114,120283350
34819115,130688743
34819120,116463878
34819121,114600828
34819130,119428828
34819131,117023415
34819136,119223609
34819137,101235598
34819138,118660844
34819139,122989389
34819146,125806737
34819147,119734094
34819152,126554525
34819153,126554529
34819158,128080207
34819159,100914934
34819164,125909207
34819165,113115643
34819168,125419290
34819174,121538381
34819175,119944225
34819180,123086291
34819186,119944176
34819187,122683343
34819192,123064808
34819193,123064809
34819199,120520783
34819204,120617859
34819205,101213745
34819210,125404884
34819220,123156165
34819221,124119968
34819228,121443370
34819232,119967279
34819233,110123985
34807437,116372957
34807442,117689932
34807443,117761254
34807446,117692079
34807450,117666955
34807451,117784431
34807454,119483751
34807460,123403740
34807461,123403743
34807462,126003665
34807463,123528454
34807471,116169015
34807476,117794126
34807477,119366025
34807478,119904239
34807482,101360904
34807483,115926711
34807484,119904231
34807490,116328497
34807491,117692080
34807500,119593641
34807501,120373345
34827572,120373346
34827573,120373348
34827574,120508343
34827575,121124479
34827576,121623950
34827577,116006321
34827578,119579016
34827579,120683534
34827580,120683537
34827581,118373450
34827582,119579083
34827583,114173166
34827584,120098748
34827585,120668343
34827586,120098747
34827587,119612685
34827588,117053419
34827319,117758340
34827322,118649899
34827323,119178557
34827326,120353717
34827330,121853345
34827331,122273466
34827334,123058988
34827338,127474488
34827339,101156626
34827342,101171886
34827343,101340951
34827347,110154154
34827350,110483756
34827351,110483759
34827354,110483780
34827358,111034495
34827359,113116428
34827362,113333633
34827364,114208437
34827365,114983913
34827368,115058910
34820382,113445264
34820383,115019003
34820386,115878461
34820387,100246804
34820394,118788352
34820395,120745455
34820400,117666883
34820401,115086412
34820406,120616707
34820407,119955973
34820412,120745462
34820413,115219444
34820416,123671916
34820417,101361345
34820424,101365185
34820425,118688600
34820434,111428935
34820435,118838606
34821102,116721307
34821108,118874666
34821109,119989512
34821112,122903344
34821113,118813808
34821117,119499254
34821126,119906331
34821127,120613297
34821131,118798495
34821136,119971863
34821137,120826914
34821140,121139700
34821152,122974012
34821153,122999632
34821158,120521234
34821159,118900583
34821165,120521222
34821172,121259378
34821173,123178550
34821175,118888453
34821180,114073460
34821181,114171707
34821184,115925855
34821192,125558577
34821193,125558578
34821194,111893608
34821195,118929166
34821201,101182826
34821204,121435401
34821205,114901464
34821208,115468244
34821209,117690204
34821212,108933619
34821213,108933626
34821214,107618423
34821215,114895385
34821218,117648396
34821219,117696831
34821222,119967496
34827234,121008349
34827243,116060848
34827251,118658244
34827313,119170754
34827321,121158773
34827332,119526996
34827341,122795069
34827349,121158688
34827360,122793388
34827370,115269564
34827377,120050870
34827388,116328570
34827396,113516753
34827405,116479244
34827416,117381857
34827424,117700283
34827460,118939700
34827464,123148370
34827469,128802191
34827474,123048590
34827478,122715082
34828598,117428493
34828603,118478411
34828607,109384061
34828637,113464645
34828641,120533624
34828646,115009527
34828651,115009533
34828655,116653790
34828660,113487027
34828665,123358358
34828669,112603373
34828674,125948576
34828678,123193343
34828683,110483781
34828688,115254494
34828692,117730534
34828722,116724147
34828726,115436108
34828731,118874459
34828736,119239654
34828740,115734154
34828745,123671253
34828750,116724154
34828754,119339333
34828759,119544041
34828763,126584795
34828768,120494750
34828773,119160660
34828777,111621492
34828807,103430206
34828811,122964167
34828816,101352932
34828821,100187101
34828825,115892021
34828830,101087059
34828835,119568650
34828839,112888353
34828844,125934349
34828848,120519261
34828853,125804854
34828858,115084698
34828862,123065532
34828892,119224634
34828896,116417270
34828901,118968780
34828906,119225515
34828910,115272875
34828915,117694215
34828920,116375044
34828924,118736927
34828929,117746117
34828933,121663898
34828938,125163783
34828943,119354297
34828947,118657712
34828977,121843369
34828981,116745472
34817066,118650216
34817074,125559811
34817083,109821124
34817091,119971860
34817110,119479558
34817117,120530386
34817127,121659777
34817176,121873427
34817184,119354299
34817193,117431204
34817204,121632135
34817216,115763799
34817227,117731432
34817246,119248657
34817258,121634212
34817277,126358685
34817292,101235801
34817310,116724156
34817321,114939853
34817340,117815828
34817354,116928577
34817365,125874323
34817376,117784016
34817384,120193573
34817401,118688228
34817422,120193579
34817491,117360943
34817505,117729207
34817522,117749325
34817531,117770147
34817543,118573508
34817554,118905158
34820269,116418948
34820284,119224652
34820295,118968762
34820309,116418932
34820322,121013386
34820334,115036310
34820343,114190234
34817980,123669846
34818054,128801942
34818066,119386011
34818083,117401154
34818106,120814906
34818116,120654677
34818125,115363699
34818138,117318844
34818152,117318873
34818165,115363716
34818214,123120381
34818234,108438599
34818243,118820239
34818255,117724042
34818315,127534587
34818323,128800241
34818340,126753565
34818353,116968477
34818361,119578870
34818386,117888592
34818406,118674722
34818415,128846424
34818430,120013525
34818444,119674388
34818455,114870544
34818474,123403467
34818492,117318355
34818521,119177040
34818588,117664983
34818604,115445504
34818625,118796154
34818648,122498455
34818664,118208391
34818679,118773369
34818696,115463484
34827483,116745970
34827487,115569725
34827492,124258983
34827499,113451019
34819720,116370157
34819735,115113428
34819745,121158775
34819762,120478677
34819779,119654760
34819787,121435779
34819802,122793388
34829000,126673569
34822449,105180530
34822464,114162348
34822536,123453417
34822549,126320107
34822566,124154403
34822578,124159551
34822591,118740296
34822601,117790937
34822618,116744662
34822631,126731173
34822643,107843371
34822723,118843679
34822745,120689167
34822760,121324624
34822772,122999050
34822785,124165394
34822802,100941144
34822814,101255475
34822827,101274133
34822844,101336661
34822856,114917498
34822867,114979621
34822878,115421612
34822912,115974934
34824293,123541430
34824308,116056775
34824320,121524067
34824331,117698375
34824343,117609059
34824358,127369420
34824369,117614343
34826197,118683510
34826201,122703001
34826257,122677144
34826267,119303528
34826278,122718857
34826287,122779094
34826295,122704461
34826306,115268870
34826315,116414245
34826369,118808749
34826380,120484694
34826388,120610456
34826395,117803988
34826402,120469032
34826410,121120791
34826472,116449771
34826478,117730961
34826487,119479319
34826500,119610208
34826506,120690388
34826515,121526803
34826523,121818628
34826532,123384950
34826541,126585311
34826549,113938914
34826560,119483384
34826565,101301750
34826569,119495110
34826613,117728517
34826621,120517043
34826632,116747985
34826641,120734858
34826649,120517040
34826660,118953291
34826676,116461789
34826687,106299255
34826698,100156488
34826706,112163368
34826717,114338412
34806910,121310071
34806927,122793389
34806942,119228965
34806950,116021268
34806959,109444287
34806967,116328573
34806984,115253540
34806995,116173742
34807007,119163148
34807022,121159189
34807035,119171523
34807043,116414883
34807125,119304227
34807133,118652595
34807152,117658708
34807161,119488772
34807169,118968763
34807180,119224616
34807190,119225476
34807205,119225471
34807222,118968810
34807230,116064618
34807241,120520065
34807250,110949040
34807264,125644300
34807348,121538642
34807360,119609805
34807375,119498060
34807385,115493823
34807398,119954397
34807415,117578458
34807427,117358578
34807436,115253379
34807447,116458637
34807455,119963836
34807470,115278544
34807479,120193572
34807485,120745246
34807573,126753563
34827696,119561840
34827700,101366588
34827705,127558741
34827709,118784270
34827714,105630798
34827719,120830382
34827723,116724746
34827728,118795398
34827733,121526551
34827737,118383344
34827767,116168754
34827771,118944212
34827776,115818352
34827781,116415452
34827785,118798454
34827790,125805112
34827794,126598542
34827799,120559186
34827804,114783460
34827808,121808366
34827813,114695715
34827818,115283697
34810598,101204537
34810611,119337449
34810619,117573898
34810630,120679456
34810643,104769168
34810647,109044861
34810723,120799795
34810731,121263777
34810744,117745304
34810766,116057096
34810777,119598768
34810792,111798435
34810802,121378277
34810809,101352700
34810822,118655083
34810832,107038428
34810847,101128071
34929825,117355996
34929830,122670473
34929456,124483731
34929457,119609837
34929460,121658574
34929461,118736910
34929464,118736919
34929465,125631402
34929472,124543466
34929473,125631408
34929476,131549951
34929477,128910349
34929530,129033832
34929531,129033833
34929534,125806627
34929535,122677447
34929540,124216946
34929541,123448361
34929546,123130374
34929547,120639096
34929550,117664464
34929551,124543445
34929556,118820234
34929557,128388633
34929562,130333792
34929563,123604229
34929566,121185032
34929567,124768586
34929570,124773457
34929571,119208696
34929574,118820233
34929575,105244071
34929578,106899209
34929579,120815037
34929582,125884518
34929583,125804099
34929586,117756687
34929587,119585040
34929590,129324056
34930837,119337906
34930856,126355040
34930857,119743551
34930862,125834273
34930863,125834274
34930864,125834275
34930865,121529071
34930878,125834886
34930879,123459762
34930880,119704332
34930881,126674093
34930904,111060521
34930905,125664245
34930910,126394734
34930911,126584579
34930914,125658522
34930915,125900012
34930926,131453897
34930927,130248927
34930938,117725146
34930939,119613615
34930942,122593379
34930943,124358396
34930948,124188594
34930949,117725143
34930954,121260042
34930955,121133734
34930960,122103475
34930961,121400197
34930964,119561842
34930965,120098625
34930970,115877543
34930971,118657720
34930976,118741400
34930977,128798910
34930982,106115086
34930983,114191845
34930988,105893975
34930989,106093635
34777689,125923832
34777702,113288951
34777710,116055346
34777719,117365951
34777730,117724112
34777738,120689172
34773600,118796155
34773609,120004542
34773617,121661838
34773672,118883420
34773678,101283218
34773689,104935988
34773702,115918938
34773716,114444455
34773729,113460949
34773743,126458651
34773754,100288503
34773763,107153484
34773771,100288449
34773782,126594559
34773863,113517131
34773877,127288198
34773886,118696387
34773901,109384062
34773964,122690545
34773976,128933639
34773991,116943496
34774012,120618612
34774022,122763732
34774029,124215538
34774044,117706241
34774050,130244151
34774059,123155986
34774071,121659794
34774090,118778917
34774099,114489193
34774105,117694010
34774175,120508486
34774239,101267901
34768475,113523374
34768496,121833406
34768507,116323462
34768511,119904298
34768534,122793394
34768553,119171516
34768565,113435444
34768671,103289196
34768685,119068477
34768700,115211304
34768711,116454745
34768717,116778968
34768734,119582157
34768753,127719195
34768767,119358506
34768778,117692571
34768786,110569571
34768799,116038711
34768814,120631297
34768824,108614008
34768891,120529756
34768901,118876719
34768916,116375483
34768927,118820167
34768939,120481409
34768954,117316080
34768965,101309400
34768981,105444158
34769004,113517221
34769015,115182209
34769025,115394083
34769036,116028169
34769045,118698975
34769057,120046929
34769076,113238585
34769082,116519773
34769093,114780861
34769130,115912682
34769136,119612820
34763662,116414876
34763673,115253539
34763686,117381861
34763694,117700275
34763707,119171524
34763717,115074032
34763734,122108374
34763753,116397474
34763777,119278819
34763878,116603459
34763900,116720053
34763911,118898695
34763922,116653368
34763942,119943635
34763959,124563410
34763988,119532501
34764004,114867103
34764027,116653375
34764752,115563434
34764769,117346392
34764777,119478739
34764798,116730822
34764822,117383151
34764837,118821433
34764854,124523989
34764870,119616100
34764961,125806986
34764980,118759263
34764994,118743604
34765063,115385547
34765089,117360926
34765122,117360938
34765153,117729207
34765171,117749320
34765190,117770146
34765207,118573508
34765219,118864025
34765240,119169116
34765257,121833773
34771826,104033551
34771839,121210607
34771851,119965220
34771866,118998715
34771879,121260594
34771891,114613496
34771908,117725264
34771921,115065296
34771933,120203348
34771950,101370037
34771965,115960328
34771981,119334530
34771994,117634907
34772008,120826643
34772017,129268666
34772030,120735524
34772036,121619413
34772109,122976258
34772137,117403906
34772156,118661326
34772168,118963495
34772185,122025481
34772206,125629089
34772216,116858714
34772227,117724875
34772248,118778722
34772262,118973283
34772285,122443628
34772306,124596874
34772328,116369946
34772389,120694942
34772401,118985899
34772418,120532973
34772429,121308929
34772439,113486826
34772454,116551933
34772467,118859414
34772479,117634466
34772508,118661729
34759377,126585311
34759386,113938923
34759394,119483384
34759403,101301750
34759411,119495110
34759426,119483397
34759439,123574145
34759451,129199138
34759460,122959364
34759477,101360833
34759489,116491389
34759579,126458649
34759587,127143845
34759594,126458611
34759603,126999255
34759823,115615170
34759850,116071624
34759862,113313719
34759875,123003355
34759892,118891432
34759908,103234597
34759923,114235978
34759936,117769892
34759948,119875314
34760034,119723350
34760046,121970440
34760065,126555011
34760086,103606971
34760096,114918781
34760109,117707162
34760130,117805083
34760146,119323485
34760161,119502550
34760173,120348395
34760188,126084371
34760267,115273167
34760279,115011315
34760363,125778596
34760373,123669850
34767049,117749340
34767054,117749341
34767055,117758330
34767056,117758333
34767062,117768964
34767063,117770137
34767068,117818220
34767069,117998367
34767075,117998370
34767080,117998371
34767081,118458382
34767083,118573506
34767088,118905157
34767089,118905162
34767094,118905784
34767102,119169138
34767103,119178555
34767106,119178556
34767107,119500391
34767113,120540087
34767118,121768379
34767119,121970420
34767125,122273474
34767130,125013437
34767131,125520117
34767138,125648962
34767150,127474481
34767151,127474496
34767158,128543880
34767159,128543881
34767169,110623406
34767174,110879451
34767175,114675855
34767181,114957905
34767186,114957911
34767187,115064730
34767194,115115758
34767197,117712912
34763116,106818343
34763117,109998524
34763120,110879593
34763121,110929458
34763124,113135104
34763125,113447642
34763132,113648581
34763133,114174666
34763134,115054760
34763135,115129183
34763136,115135763
34763137,116099058
34763145,116828349
34763152,117664014
34763153,119528932
34763159,120348457
34763160,123125868
34763161,115763749
34763162,117883452
34763168,118683504
34763169,118683508
34763174,118683517
34763175,131154371
34763177,122703002
34763178,122703003
34763179,122703044
34763181,123619766
34763184,123883392
34763185,124283366
34763186,128989615
34763188,122834311
34763189,120733865
34763190,119464069
34763194,127108886
34763195,118879972
34763200,120522242
34763201,123606189
34763207,119295463
34763218,121437307
34766342,125933561
34766343,121518957
34766344,122798918
34766345,122548370
34766350,123148439
34766351,121122198
34766360,122765039
34766361,121993385
34766372,120608367
34766373,125513525
34766378,117429777
34766379,117393530
34766386,121668586
34766387,117381361
34766392,117429770
34766393,117381362
34766402,115403345
34766403,113154248
34766409,119341611
34766414,115883682
34766415,115968914
34766417,115968916
34766432,116413680
34766433,116413681
34766434,116413684
34766440,118705512
34766441,101302342
34766446,115452535
34766447,115452538
34766458,121524365
34766459,123233435
34766465,116447641
34766474,117696512
34766475,121524364
34766476,104975429
34766480,104975428
34766481,106423613
34766488,101345212
34744402,120603446
34744403,114781469
34744420,123878669
34744421,115363703
34744428,116763475
34744429,113214407
34744442,115363721
34744443,115363729
34744457,117318869
34744464,117318887
34744465,119924553
34744475,123878656
34744478,115363700
34744479,115915619
34744492,115915771
34744522,117318821
34744523,117318871
34744528,118841708
34744529,118859007
34744541,117318814
34744544,108759491
34744545,116770630
34744551,118820235
34744554,118820236
34744555,124216950
34744558,124216952
34744562,124773463
34744563,125188576
34744572,126404429
34744573,111035100
34744577,125630037
34744580,125645976
34744581,126223694
34744587,126223669
34744590,119485343
34744591,119485345
34744594,116318534
34744596,117423437
34744597,127219068
34745931,116414882
34745932,118655247
34745933,118696526
34745934,119228958
34745935,119231031
34745936,119654078
34745937,120482157
34745938,124584331
34745939,115875295
34745940,116747856
34745941,118153394
34745942,118894690
34745943,121843369
34745944,121632007
34745945,115714953
34745946,115956621
34745947,116745472
34745948,116745476
34745949,119334789
34745950,120539663
34745951,125826099
34745952,120590185
34745953,118740100
34745954,119574965
34745955,120508575
34745957,120539692
34745958,115155826
34745959,115419241
34745963,117709292
34745966,114213936
34745967,115942644
34745970,117383150
34745972,126673569
34745973,126819063
34745974,128799648
34745978,114213935
34745979,117378413
34745982,117378421
34745983,117998466
34746479,117689377
34746484,115209442
34746485,122318366
34746490,119484011
34746491,118816882
34746496,115272618
34746497,115577611
34746502,119235254
34746503,117739066
34746508,119484013
34746509,122654925
34746514,125163470
34746515,121525868
34746520,117785111
34746521,116844035
34746526,113659090
34746527,124214958
34746532,122872203
34746533,122348343
34746544,101333128
34746545,101202138
34746556,101202153
34746557,101366128
34746568,101366132
34746569,101366134
34746573,101366137
34746582,101366138
34746583,101366140
34746617,115118297
34746628,115118316
34746629,115118329
34746640,115118342
34746654,115118375
34746655,115118389
34746658,115118401
34746659,115118402
34746663,115118487
34746674,115118515
34746675,115068460
34747287,115999250
34747294,115999255
34747295,124523998
34747296,115999244
34747297,120640238
34747298,122755730
34747299,123309389
34747304,120218525
34747305,101309387
34747314,101309389
34747315,101309509
34747318,114954621
34747319,101309282
34747322,101309375
34747323,101309384
34747332,114956905
34747333,120496716
34747340,101309396
34747341,101309506
34747350,119342455
34747351,119280393
34747358,115774520
34747359,119972372
34747366,114783960
34747367,115494379
34747373,116928361
34747378,120612125
34747379,101309409
34747381,101309462
34747388,101309469
34747389,101309519
34747400,101309520
34747410,114203879
34747411,114920680
34747420,117608965
34747426,115654324
34747427,115978879
34747432,116400050
34747433,116519792
34748206,104368977
34748207,118655857
34748213,101325232
34748214,101325259
34748215,101325271
34748226,101325281
34748228,119339534
34748229,119877680
34748232,121433440
34748236,113156679
34748237,115024054
34748240,115024055
34748241,115024068
34748243,115102628
34748244,116713499
34748245,116718430
34748248,116718433
34748258,117344165
34748259,117344166
34748260,117344174
34748269,100876968
34748274,113631222
34748275,113631225
34746098,127381438
34746099,128943714
34746106,114920448
34746107,115273167
34746114,124858524
34746115,125513670
34746122,125834119
34746123,115011315
34746132,117347786
34746133,117408375
34746140,118823377
34746141,120045473
34746150,120532330
34746151,120653282
34746158,129158749
34747498,121423372
34747508,120618684
34747509,120485540
34747516,117757547
34747518,118743378
34747519,120530391
34747524,100955554
34747525,105737559
34747537,100847948
34747540,126634275
34747541,116483556
34747551,127193768
34747562,127448572
34747563,129013983
34747568,123156000
34747576,121426097
34747577,115384588
34747582,118657075
34747583,120804812
34747593,119305261
34747600,123275000
34747601,121213421
34747605,129728782
34747610,117816470
34747611,124596596
34747618,123468357
34747624,125873533
34747625,123468385
34747630,121093508
34747631,121098936
34747639,122703996
34747648,122703997
34747649,117458416
34747655,117458400
34747658,101360182
34747659,101301196
34747666,118724064
34747670,118890976
34747671,118878663
34748595,120918457
34748596,110458644
34748597,126450739
34748598,115272880
34748599,116933715
34748600,116448875
34748601,120520065
34748602,101368052
34748603,115429963
34748604,101368714
34748605,107368430
34748606,108733860
34748607,116448817
34748608,107368436
34748609,116448808
34748610,116448872
34748611,101134712
34748612,101253946
34748613,127698772
34748614,101188224
34748615,122813823
34748616,124793685
34748617,109378501
34748618,120504610
34748619,115272916
34748621,119244995
34748622,100001209
34748623,118988598
34748625,117345998
34748626,118691741
34748627,113437089
34748628,116751112
34748630,119388250
34748631,119950117
34748632,119950118
34748633,111038116
34748635,115272913
34748636,116751114
34748637,117407944
34773471,115158997
34773473,115389099
34773480,115392988
34773481,115392991
34773482,115414422
34773490,115417353
34773491,115417356
34773492,115421536
34773493,115421540
34773503,116718438
34773508,116909735
34773509,117344171
34773511,117706401
34773516,117706402
34773517,117706404
34773528,117706411
34769154,110154154
34769155,110483756
34769170,110483759
34769171,110483780
34769180,110879421
34769181,111034495
34769192,113116428
34769193,113333633
34769200,114193088
34769201,114208437
34769206,114983913
34769207,115058910
34769212,115058916
34769213,115058919
34769218,115074186
34769219,115108412
34769228,115108413
34769229,115119564
34769241,115159587
34769248,115385547
34769249,115436012
34769253,115980029
34769260,117360926
34767597,117583801
34767602,107896113
34767604,109409819
34767605,117658359
34767606,119280360
34767607,117658361
34767609,124708641
34767612,116491863
34767613,114970671
34767615,118968806
