Item_Number,Zone,Pcid
133694510,114,36022024
133694510,99,36021967
134162920,100,36026000
134162920,101,36026001
134162920,102,36026002
134162920,103,36026003
134162920,104,36026004
134162920,105,36026005
134162920,106,36026006
134162920,107,36026007
134162920,108,36026008
134162920,109,36026009
134162920,110,36026010
134162920,111,36026011
134162920,112,36026012
134162920,113,36026013
134162920,114,36026014
134162920,99,36025999
134162921,100,36026016
134162921,101,36026017
134162921,102,36026018
134162921,103,36026019
134162921,104,36026020
134162921,105,36026021
134162921,106,36026022
134162921,107,36026023
134162921,108,36026024
134162921,109,36026025
134162921,110,36026026
134162921,111,36026027
134162921,112,36026028
134162921,113,36026029
134162921,114,36026030
134162921,99,36026015
134162925,100,36026112
134162925,101,36026113
134162925,102,36026114
134162925,103,36026115
134162925,104,36026116
134162925,105,36026117
134162925,106,36026118
134162925,107,36026119
134162925,108,36026120
134162925,109,36026121
134162925,110,36026122
134162925,111,36026123
134162925,112,36026124
134162925,113,36026125
134162925,114,36026126
134162925,99,36026111
134162928,100,36026128
134162928,101,36026129
134162928,102,36026130
134162928,103,36026131
134162928,104,36026132
134162928,105,36026133
134162928,106,36026134
134162928,107,36026135
134162928,108,36026136
134162928,109,36026137
134162928,110,36026138
134162928,111,36026139
134162928,99,36026127
134162929,100,36026144
134162929,101,36026145
134162929,102,36026146
134162929,103,36026147
134162929,104,36026148
134162929,105,36026149
134162929,106,36026150
134162929,107,36026151
134162929,108,36026152
134162929,109,36026153
134162929,110,36026154
134162929,111,36026155
134162929,112,36026156
134162929,113,36026157
134162929,114,36026158
134162929,99,36026143
134162931,100,36026176
134162931,101,36026177
134162931,102,36026178
134162931,103,36026179
134162931,104,36026180
134162931,105,36026181
134162931,106,36026182
134162931,107,36026183
134162931,108,36026184
134162931,109,36026185
134162931,110,36026186
134162931,111,36026187
134162931,112,36026188
134162931,113,36026189
134162931,114,36026190
134162931,99,36026175
134162933,100,36026208
134162933,101,36026209
134162933,102,36026210
134162933,103,36026211
134162933,104,36026212
134162933,105,36026213
134162933,106,36026214
134162933,107,36026215
134162933,108,36026216
134162933,109,36026217
134162933,110,36026218
134162933,111,36026219
134162933,112,36026220
134162933,113,36026221
134162933,114,36026222
134162933,99,36026207
134162934,100,36026224
134162934,101,36026225
134162934,102,36026226
134162934,103,36026227
134162934,104,36026228
134162934,105,36026229
134162934,106,36026230
134162934,107,36026231
134162934,108,36026232
134162934,109,36026233
134162934,110,36026234
134162934,111,36026235
134162934,112,36026236
134162934,113,36026237
134162934,114,36026238
134162934,99,36026223
134162935,100,36026240
134162935,101,36026241
134162935,102,36026242
134162935,103,36026243
134162935,104,36026244
134162935,105,36026245
134162935,106,36026246
134162935,107,36026247
134162935,108,36026248
134162935,109,36026249
134162935,110,36026250
134162935,111,36026251
134162935,112,36026252
134162935,113,36026253
134162935,114,36026254
134162935,99,36026239
134173777,100,36022224
134173777,101,36022225
134173777,102,36022226
134173777,103,36022227
134173777,104,36022228
134173777,105,36022229
134173777,106,36022230
134173777,107,36022231
134173777,108,36022232
134173777,109,36022233
134173777,110,36022234
134173777,111,36022235
134173777,112,36022236
134173777,113,36022237
134173777,114,36022238
134173777,99,36022223
134203368,100,36027280
134203368,101,36027281
134203368,102,36027282
134203368,103,36027283
134203368,104,36027284
134203368,105,36027285
134203368,106,36027286
134203368,107,36027287
134203368,108,36027288
134203368,109,36027289
134203368,110,36027290
134203368,111,36027291
134203368,112,36027292
134203368,113,36027293
134203368,114,36027294
134203368,99,36027279
134859795,100,36022240
134859795,101,36022241
134859795,102,36022242
134859795,103,36022243
134859795,104,36022244
134859795,105,36022245
134859795,106,36022246
134859795,107,36022247
134859795,108,36022248
134859795,109,36022249
134859795,110,36022250
134859795,111,36022251
134859795,112,36022252
134859795,113,36022253
134859795,114,36022254
134859795,99,36022239
134859806,100,36022272
134859806,101,36022273
134859806,102,36022274
134859806,103,36022275
134859806,104,36022276
134859806,105,36022277
134859806,106,36022278
134859806,107,36022279
134859806,108,36022280
134859806,109,36022281
134859806,110,36022282
134859806,111,36022283
134859806,112,36022284
134859806,113,36022285
134859806,114,36022286
134859806,99,36022271
134859813,100,36026272
134859813,101,36026273
134859813,102,36026274
134859813,103,36026275
134859813,104,36026276
134859813,105,36026277
134859813,106,36026278
134859813,107,36026279
134859813,108,36026280
134859813,109,36026281
134859813,110,36026282
134859813,111,36026283
134859813,112,36026284
134859813,113,36026285
134859813,114,36026286
134859813,99,36026271
134859814,100,36026336
134859814,101,36026337
134859814,102,36026338
134859814,103,36026339
134859814,104,36026340
134859814,105,36026341
134859814,106,36026342
134859814,107,36026343
134859814,108,36026344
134859814,109,36026345
134859814,110,36026346
134859814,111,36026347
134859814,112,36026348
134859814,113,36026349
134859814,114,36026350
134859814,99,36026335
134859815,100,36022320
134859815,101,36022321
134859815,102,36022322
134859815,103,36022323
134859815,104,36022324
134859815,105,36022325
134859815,106,36022326
134859815,107,36022327
134859815,108,36022328
134859815,109,36022329
134859815,110,36022330
134859815,111,36022331
134859815,112,36022332
134859815,113,36022333
134859815,114,36022334
134859815,99,36022319
134861510,100,36026416
134861510,101,36026417
134861510,102,36026418
134861510,103,36026419
134861510,104,36026420
134861510,105,36026421
134861510,106,36026422
134861510,107,36026423
134861510,108,36026424
134861510,109,36026425
134861510,110,36026426
134861510,111,36026427
134861510,112,36026428
134861510,113,36026429
134861510,114,36026430
134861510,99,36026415
135827478,100,36025408
135827478,101,36025409
135827478,102,36025410
135827478,103,36025411
135827478,104,36025412
135827478,105,36025413
135827478,106,36025414
135827478,107,36025415
135827478,108,36025416
135827478,109,36025417
135827478,110,36025418
135827478,111,36025419
135827478,112,36025420
135827478,113,36025421
135827478,114,36025422
135827478,99,36025407
137697784,100,36025440
137697784,101,36025441
137697784,102,36025442
137697784,103,36025443
137697784,104,36025444
137697784,105,36025445
137697784,106,36025446
137697784,107,36025447
137697784,108,36025448
137697784,109,36025449
137697784,110,36025450
137697784,111,36025451
137697784,112,36025452
137697784,113,36025453
137697784,114,36025454
137697784,99,36025439
137697785,100,36025456
137697785,101,36025457
137697785,102,36025458
137697785,103,36025459
137697785,104,36025460
137697785,105,36025461
137697785,106,36025462
137697785,107,36025463
137697785,108,36025464
137697785,109,36025465
137697785,110,36025466
137697785,111,36025467
137697785,112,36025468
137697785,113,36025469
137697785,114,36025470
137697785,99,36025455
140445147,100,36027168
140445147,101,36027169
140445147,102,36027170
140445147,103,36027171
140445147,104,36027172
140445147,105,36027173
140445147,106,36027174
140445147,107,36027175
140445147,108,36027176
140445147,109,36027177
140445147,110,36027178
140445147,111,36027179
140445147,112,36027180
140445147,113,36027181
140445147,114,36027182
140445147,99,36027167
140445197,100,36027200
140445197,101,36027201
140445197,102,36027202
140445197,103,36027203
140445197,104,36027204
140445197,105,36027205
140445197,106,36027206
140445197,107,36027207
140445197,108,36027208
140445197,109,36027209
140445197,110,36027210
140445197,111,36027211
140445197,112,36027212
140445197,113,36027213
140445197,114,36027214
140445197,99,36027199
141112255,100,36026704
141112255,101,36026705
141112255,102,36026706
141112255,103,36026707
141112255,104,36026708
141112255,105,36026709
141112255,106,36026710
141112255,107,36026711
141112255,108,36026712
141112255,109,36026713
141112255,110,36026714
141112255,111,36026715
141112255,112,36026716
141112255,113,36026717
141112255,114,36026718
141112255,99,36026703
141112292,100,36026592
141112292,101,36026593
141112292,102,36026594
141112292,103,36026595
141112292,104,36026596
141112292,105,36026597
141112292,106,36026598
141112292,107,36026599
141112292,108,36026600
141112292,109,36026601
141112292,110,36026602
141112292,111,36026603
141112292,112,36026604
141112292,113,36026605
141112292,114,36026606
141112292,99,36026591
141623243,100,36026944
141623243,101,36026945
141623243,102,36026946
141623243,103,36026947
141623243,104,36026948
141623243,105,36026949
141623243,106,36026950
141623243,107,36026951
141623243,108,36026952
141623243,109,36026953
141623243,110,36026954
141623243,111,36026955
141623243,112,36026956
141623243,113,36026957
141623243,114,36026958
141623243,99,36026943
141742216,100,36026928
141742216,101,36026929
141742216,102,36026930
141742216,103,36026931
141742216,104,36026932
141742216,105,36026933
141742216,106,36026934
141742216,107,36026935
141742216,108,36026936
141742216,109,36026937
141742216,110,36026938
141742216,111,36026939
141742216,112,36026940
141742216,113,36026941
141742216,114,36026942
141742216,99,36026927
141802947,100,36025824
141802947,101,36025825
141802947,102,36025826
141802947,103,36025827
141802947,104,36025828
141802947,105,36025829
141802947,106,36025830
141802947,107,36025831
141802947,108,36025832
141802947,109,36025833
141802947,110,36025834
141802947,111,36025835
141802947,112,36025836
141802947,113,36025837
141802947,114,36025838
141802947,99,36025823
141803004,100,36025936
141803004,101,36025937
141803004,102,36025938
141803004,103,36025939
141803004,104,36025940
141803004,105,36025941
141803004,106,36025942
141803004,107,36025943
141803004,108,36025944
141803004,109,36025945
141803004,110,36025946
141803004,111,36025947
141803004,112,36025948
141803004,113,36025949
141803004,114,36025950
141803004,99,36025935
142048214,100,36025520
142048214,101,36025521
142048214,102,36025522
142048214,103,36025523
142048214,104,36025524
142048214,105,36025525
142048214,106,36025526
142048214,107,36025527
142048214,108,36025528
142048214,109,36025529
142048214,110,36025530
142048214,111,36025531
142048214,112,36025532
142048214,113,36025533
142048214,114,36025534
142048214,99,36025519
142048264,100,36025872
142048264,101,36025873
142048264,102,36025874
142048264,103,36025875
142048264,104,36025876
142048264,105,36025877
142048264,106,36025878
142048264,107,36025879
142048264,108,36025880
142048264,109,36025881
142048264,110,36025882
142048264,111,36025883
142048264,112,36025884
142048264,113,36025885
142048264,114,36025886
142048264,99,36025871
142048272,100,36025760
142048272,101,36025761
142048272,102,36025762
142048272,103,36025763
142048272,104,36025764
142048272,105,36025765
142048272,106,36025766
142048272,107,36025767
142048272,108,36025768
142048272,109,36025769
142048272,110,36025770
142048272,111,36025771
142048272,112,36025772
142048272,113,36025773
142048272,114,36025774
142048272,99,36025759
142354771,100,36027104
142354771,101,36027105
142354771,102,36027106
142354771,103,36027107
142354771,104,36027108
142354771,105,36027109
142354771,106,36027110
142354771,107,36027111
142354771,108,36027112
142354771,109,36027113
142354771,110,36027114
142354771,111,36027115
142354771,112,36027116
142354771,113,36027117
142354771,114,36027118
142354771,99,36027103
142493462,100,36025536
142493462,101,36025537
142493462,102,36025538
142493462,103,36025539
142493462,104,36025540
142493462,105,36025541
142493462,106,36025542
142493462,107,36025543
142493462,108,36025544
142493462,109,36025545
142493462,110,36025546
142493462,111,36025547
142493462,112,36025548
142493462,113,36025549
142493462,114,36025550
142493462,99,36025535
142684277,100,36027024
142684277,101,36027025
142684277,102,36027026
142684277,103,36027027
142684277,104,36027028
142684277,105,36027029
142684277,106,36027031
142684277,107,36027033
142684277,108,36027035
142684277,109,36027037
142684277,110,36027039
142684277,111,36027041
142684277,112,36027043
142684277,113,36027045
142684277,114,36027047
142684277,99,36027023
142705953,100,36026960
142705953,101,36026961
142705953,102,36026962
142705953,103,36026963
142705953,104,36026964
142705953,105,36026965
142705953,106,36026966
142705953,107,36026967
142705953,108,36026968
142705953,109,36026969
142705953,110,36026970
142705953,111,36026971
142705953,112,36026972
142705953,113,36026973
142705953,114,36026974
142705953,99,36026959
142749069,100,36025584
142749069,101,36025585
142749069,102,36025586
142749069,103,36025587
142749069,104,36025588
142749069,105,36025589
142749069,106,36025590
142749069,107,36025591
142749069,108,36025592
142749069,109,36025593
142749069,110,36025594
142749069,111,36025595
142749069,112,36025596
142749069,113,36025597
142749069,114,36025598
142749069,99,36025583
142749231,100,36025904
142749231,101,36025905
142749231,102,36025906
142749231,103,36025907
142749231,104,36025908
142749231,105,36025909
142749231,106,36025910
142749231,107,36025911
142749231,108,36025912
142749231,109,36025913
142749231,110,36025914
142749231,111,36025915
142749231,112,36025916
142749231,113,36025917
142749231,114,36025918
142749231,99,36025903
142895056,100,36026976
142895056,101,36026977
142895056,102,36026978
142895056,103,36026979
142895056,104,36026980
142895056,105,36026981
142895056,106,36026982
142895056,107,36026983
142895056,108,36026984
142895056,109,36026985
142895056,110,36026986
142895056,111,36026987
142895056,112,36026988
142895056,113,36026989
142895056,114,36026990
142895056,99,36026975
142895130,103,36027091
143303844,100,36025728
143303844,101,36025729
143303844,102,36025730
143303844,103,36025731
143303844,104,36025732
143303844,105,36025733
143303844,106,36025734
143303844,107,36025735
143303844,108,36025736
143303844,109,36025737
143303844,110,36025738
143303844,111,36025739
143303844,112,36025740
143303844,113,36025741
143303844,114,36025742
143303844,99,36025727
143303852,100,36025856
143303852,101,36025857
143303852,102,36025858
143303852,103,36025859
143303852,104,36025860
143303852,105,36025861
143303852,106,36025862
143303852,107,36025863
143303852,108,36025864
143303852,109,36025865
143303852,110,36025866
143303852,111,36025867
143303852,112,36025868
143303852,113,36025869
143303852,114,36025870
143303852,99,36025855
143304074,100,36025552
143304074,101,36025553
143304074,102,36025554
143304074,103,36025555
143304074,104,36025556
143304074,105,36025557
143304074,106,36025558
143304074,107,36025559
143304074,108,36025560
143304074,109,36025561
143304074,110,36025562
143304074,111,36025563
143304074,112,36025564
143304074,113,36025565
143304074,114,36025566
143304074,99,36025551
143304510,100,36025920
143304510,101,36025921
143304510,102,36025922
143304510,103,36025923
143304510,104,36025924
143304510,105,36025925
143304510,106,36025926
143304510,107,36025927
143304510,108,36025928
143304510,109,36025929
143304510,110,36025930
143304510,111,36025931
143304510,112,36025932
143304510,113,36025933
143304510,114,36025934
143304510,99,36025919
143304543,103,36025779
143304543,104,36025780
143304543,105,36025781
143304543,106,36025782
143304543,107,36025783
143304543,108,36025784
143304543,109,36025785
143304543,110,36025786
143304543,111,36025787
143304543,112,36025788
143304543,113,36025789
143304543,114,36025790
143304637,100,36025616
143304637,101,36025617
143304637,102,36025618
143304637,103,36025619
143304637,104,36025620
143304637,105,36025621
143304637,106,36025622
143304637,107,36025623
143304637,108,36025624
143304637,109,36025625
143304637,110,36025626
143304637,111,36025627
143304637,112,36025628
143304637,113,36025629
143304637,114,36025630
143304637,99,36025615
143340816,100,36026912
143340816,101,36026913
143340816,102,36026914
143340816,103,36026915
143340816,104,36026916
143340816,105,36026917
143340816,106,36026918
143340816,107,36026919
143340816,108,36026920
143340816,109,36026921
143340816,110,36026922
143340816,111,36026923
143340816,112,36026924
143340816,113,36026925
143340816,114,36026926
143340816,99,36026911
