OptionID,DespatchMonth,PartnerID,Store_Name,DC,StoreID,SalesOrder,SalesOrdtype,CancelId,CancelDate,Units_by_size,Error_desc,Buying_Group,Business_Model_Name,OrderRowCode,OriginalErrorDate,Assigned_Team,Brand_Code,OB_Name,OB_Tab_Name
123652259,01-APR-23,30022,Namshi,,,9U7TNUNM,MCO,,,UK6:8|UK8:4|UK4:3|UK5:5|UK7:8|UK9:2,Could not find SKU 123652293 size UK9 on Supplier PO 500023147343 - WP_SO_IMPORT_SQL.POPULATE_DTL_OBJECT,Footwear TS,Topshop,#9U7TNU,03-APR-23,Commercial Team,TS,SHOES,Footwear
123652259,01-APR-23,30029,The Iconic,,,9U7TNUIC,MCO,,,UK6:0|UK4:0|UK3:0|UK5:0|UK7:0,Cannot cancel non-existing Sales Order.,Footwear TS,Topshop,#9U7TNU,03-APR-23,Wholesale Team,TS,SHOES,Footwear
123652543,01-APR-23,30029,The Iconic,,,A678VBIC,MCO,6,03-FEB-23,UK6:3|UK8:9|UK10:8|UK12:5|UK14:4|UK16:1|UK18:0,Cancel reason code provided; but total quantity is not cleared to 0.,Miss Selfridge WB,Miss Selfridge,#A678VB,03-APR-23,Wholesale Team,MS,Miss S Order Book Nov 21 Onwards,DENIM
123652657,01-MAY-23,30029,The Iconic,,,EBY8VVIC,MCO,6,03-FEB-23,UK6:3|UK8:9|UK10:8|UK12:5|UK14:4|UK16:1|UK18:0,Cancel reason code provided; but total quantity is not cleared to 0.,Miss Selfridge WB,Miss Selfridge,#EBY8VV,03-APR-23,Wholesale Team,MS,Miss S Order Book Nov 21 Onwards,DENIM
123654106,01-MAY-23,30029,The Iconic,,,NPY8O1IC,MCO,6,03-FEB-23,UK6:3|UK8:9|UK10:8|UK12:5|UK14:4|UK16:1|UK18:0,Cancel reason code provided; but total quantity is not cleared to 0.,Miss Selfridge WB,Miss Selfridge,#NPY8O1,03-APR-23,Wholesale Team,MS,Miss S Order Book Nov 21 Onwards,DENIM
123688490,01-APR-23,30029,The Iconic,,,CD786YIC,MCO,6,03-FEB-23,UK6:4|UK8:12|UK10:11|UK12:7|UK14:5|UK16:1|UK18:0,Cancel reason code provided; but total quantity is not cleared to 0.,Miss Selfridge WB,Miss Selfridge,#CD786Y,03-APR-23,Wholesale Team,MS,Miss S Order Book Nov 21 Onwards,DENIM
123688995,01-APR-23,30029,The Iconic,,,OJX2UPIC,MCO,,,UK6:0|UK8:0|UK10:0|UK12:0|UK14:0,Could not find approved Supplier PO for the wholesale order row code. - WP_SO_IMPORT_SQL.POPULATE_HEAD_OBJECT,Swimwear TS,Topshop,#OJX2UP,03-APR-23,Commercial Team,TS,NON CLOTHING,L & S
123688995,01-APR-23,30045,Yoox,,,OJX2UPYX,MCO,,,UK6:0|UK8:0|UK10:0|UK12:0|UK14:0|UK16:0|UK4:0,Could not find approved Supplier PO for the wholesale order row code. - WP_SO_IMPORT_SQL.POPULATE_HEAD_OBJECT,Swimwear TS,Topshop,#OJX2UP,03-APR-23,Commercial Team,TS,NON CLOTHING,L & S
123688996,01-APR-23,30029,The Iconic,,,XC72WMIC,MCO,,,UK6:0|UK8:0|UK10:0|UK12:0|UK14:0,Could not find approved Supplier PO for the wholesale order row code. - WP_SO_IMPORT_SQL.POPULATE_HEAD_OBJECT,Swimwear TS,Topshop,#XC72WM,03-APR-23,Commercial Team,TS,NON CLOTHING,L & S
123688996,01-APR-23,30045,Yoox,,,XC72WMYX,MCO,,,UK6:0|UK8:0|UK10:0|UK12:0|UK14:0|UK16:0|UK4:0,Could not find approved Supplier PO for the wholesale order row code. - WP_SO_IMPORT_SQL.POPULATE_HEAD_OBJECT,Swimwear TS,Topshop,#XC72WM,03-APR-23,Commercial Team,TS,NON CLOTHING,L & S
123688997,01-APR-23,30045,Yoox,,,UPY2W7YX,MCO,,,UK6:0|UK8:0|UK10:0|UK12:0|UK14:0|UK16:0|UK4:0,Could not find approved Supplier PO for the wholesale order row code. - WP_SO_IMPORT_SQL.POPULATE_HEAD_OBJECT,Swimwear TS,Topshop,#UPY2W7,03-APR-23,Commercial Team,TS,NON CLOTHING,L & S
123689000,01-APR-23,30029,The Iconic,,,Z8Y206IC,MCO,,,UK6:0|UK8:0|UK10:0|UK12:0|UK14:0,Cannot cancel non-existing Sales Order.,Swimwear TS,Topshop,#Z8Y206,03-APR-23,Wholesale Team,TS,NON CLOTHING,L & S
123694737,01-JUN-23,30029,The Iconic,,,T7E8TLIC,MCO,6,03-FEB-23,UK6:4|UK8:12|UK10:11|UK12:7|UK14:5|UK16:1|UK18:0,Cancel reason code provided; but total quantity is not cleared to 0.,Miss Selfridge WB,Miss Selfridge,#T7E8TL,03-APR-23,Wholesale Team,MS,Miss S Order Book Nov 21 Onwards,DENIM
123699182,01-FEB-23,30022,Namshi,,,3PYOHRNM,MCO,,,UK6:3|UK8:7|UK10:9|UK12:5|UK14:3|UK16:2|UK18:1,Receipt exists for the Supplier PO; cannot create new Sales Order. - WP_SO_IMPORT_SQL.POPULATE_HEAD_OBJECT,Denim TS,Topshop,#3PYOHR,03-APR-23,Commercial Team,TS,JEANS NEW,Denim
123699182,01-FEB-23,30045,Yoox,,,3PYOHRYX,MCO,,,UK6:9|UK8:16|UK10:17|UK12:10|UK14:5|UK16:3|UK4:0,Receipt exists for the Supplier PO; cannot create new Sales Order. - WP_SO_IMPORT_SQL.POPULATE_HEAD_OBJECT,Denim TS,Topshop,#3PYOHR,03-APR-23,Commercial Team,TS,JEANS NEW,Denim
123838377,01-MAR-23,30022,Namshi,,,APYH3ZNM,MCO,16,25-JAN-23,UK6:3|UK8:11|UK10:13|UK12:7|UK14:1|UK16:5|UK4:0,Cancel reason code provided; but total quantity is not cleared to 0.,Miss Selfridge WB,Miss Selfridge,#APYH3Z,03-APR-23,Wholesale Team,MS,Miss S Order Book Nov 21 Onwards,JERSEY
123838377,01-MAR-23,30065,Dafiti Chile,,,APYH3ZDA,MCO,16,25-JAN-23,UK6:0|UK8:0|UK10:0|UK12:0|UK14:0|UK16:0,Could not find approved Supplier PO for the wholesale order row code. - WP_SO_IMPORT_SQL.POPULATE_HEAD_OBJECT,Miss Selfridge WB,Miss Selfridge,#APYH3Z,03-APR-23,Commercial Team,MS,Miss S Order Book Nov 21 Onwards,JERSEY
123838378,01-MAR-23,30029,The Iconic,,,EXEH36IC,MCO,16,25-JAN-23,UK6:0|UK8:0|UK10:0|UK12:0|UK14:0|UK16:0|UK18:0,Could not find approved Supplier PO for the wholesale order row code. - WP_SO_IMPORT_SQL.POPULATE_HEAD_OBJECT,Miss Selfridge WB,Miss Selfridge,#EXEH36,03-APR-23,Commercial Team,MS,Miss S Order Book Nov 21 Onwards,JERSEY
123838380,01-MAR-23,30022,Namshi,,,RD7HATNM,MCO,16,25-JAN-23,UK6:1|UK8:5|UK10:6|UK12:4|UK14:1|UK16:3|UK4:0,Cancel reason code provided; but total quantity is not cleared to 0.,Miss Selfridge WB,Miss Selfridge,#RD7HAT,03-APR-23,Wholesale Team,MS,Miss S Order Book Nov 21 Onwards,JERSEY
123838384,01-JUN-23,30029,The Iconic,,,367HH4IC,MCO,16,11-OCT-22,UK6:0|UK8:0|UK10:0|UK12:0|UK14:0|UK16:0|UK18:0,Could not find approved Supplier PO for the wholesale order row code. - WP_SO_IMPORT_SQL.POPULATE_HEAD_OBJECT,Miss Selfridge WB,Miss Selfridge,#367HH4,03-APR-23,Commercial Team,MS,Miss S Order Book Nov 21 Onwards,JERSEY
123838384,01-JUN-23,30065,Dafiti Chile,,,367HH4DA,MCO,16,11-OCT-22,UK6:0|UK8:0|UK10:0|UK12:0|UK14:0|UK16:0,Could not find approved Supplier PO for the wholesale order row code. - WP_SO_IMPORT_SQL.POPULATE_HEAD_OBJECT,Miss Selfridge WB,Miss Selfridge,#367HH4,03-APR-23,Commercial Team,MS,Miss S Order Book Nov 21 Onwards,JERSEY
123883474,01-JUN-23,30029,The Iconic,,,KME1QSIC,MCO,,,UK6:4|UK8:9|UK10:9|UK12:11|UK14:4|UK16:2|UK18:1,ORA-01403: no data found
ORA-01422: exact fetch returns more than requested number of rows - WP_SO_IMPORT_SQL.POPULATE_HEAD_OBJECT - 100,Miss Selfridge WB,Miss Selfridge,#KME1QS,03-APR-23,Commercial Team,MS,Miss S Order Book Nov 21 Onwards,DRESSES

123883489,01-APR-23,30022,Namshi,,,FQX18HNM,MCO,,,UK6:5|UK8:6|UK10:7|UK12:5|UK14:3|UK16:3|UK18:1|UK4:0,Could not find approved Supplier PO for the wholesale order row code. - WP_SO_IMPORT_SQL.POPULATE_HEAD_OBJECT,Miss Selfridge WB,Miss Selfridge,#FQX18H,03-APR-23,Commercial Team,MS,Miss S Order Book Nov 21 Onwards,DRESSES
123883490,01-JUN-23,30029,The Iconic,,,BME1I9IC,MCO,,,UK6:4|UK8:9|UK10:9|UK12:11|UK14:4|UK16:2|UK18:1,Could not find approved Supplier PO for the wholesale order row code. - WP_SO_IMPORT_SQL.POPULATE_HEAD_OBJECT,Miss Selfridge WB,Miss Selfridge,#BME1I9,03-APR-23,Commercial Team,MS,Miss S Order Book Nov 21 Onwards,DRESSES
123928344,01-FEB-23,30022,Namshi,,,WOE85XNM,MCO,,,L:8|M:8|S:14|XS:10,Receipt exists for the Supplier PO; cannot create new Sales Order. - WP_SO_IMPORT_SQL.POPULATE_HEAD_OBJECT,Casual Wear TS,Topshop,#WOE85X,03-APR-23,Commercial Team,TS,APPAREL 2,Casual
123928344,01-FEB-23,30029,The Iconic,,,WOE85XIC,MCO,,,L:5|M:14|S:17|XL:2|XS:7,Receipt exists for the Supplier PO; cannot create new Sales Order. - WP_SO_IMPORT_SQL.POPULATE_HEAD_OBJECT,Casual Wear TS,Topshop,#WOE85X,03-APR-23,Commercial Team,TS,APPAREL 2,Casual
123928345,01-FEB-23,30022,Namshi,,,DEX85FNM,MCO,,,UK6:4|UK8:8|UK10:10|UK12:8|UK14:6|UK16:3|UK18:1,Receipt exists for the Supplier PO; cannot create new Sales Order. - WP_SO_IMPORT_SQL.POPULATE_HEAD_OBJECT,Casual Wear TS,Topshop,#DEX85F,03-APR-23,Commercial Team,TS,APPAREL 2,Casual
123928345,01-FEB-23,30029,The Iconic,,,DEX85FIC,MCO,,,UK6:6|UK8:12|UK10:16|UK12:9|UK14:4|UK16:3|UK18:0|UK4:0,Receipt exists for the Supplier PO; cannot create new Sales Order. - WP_SO_IMPORT_SQL.POPULATE_HEAD_OBJECT,Casual Wear TS,Topshop,#DEX85F,03-APR-23,Commercial Team,TS,APPAREL 2,Casual
123928345,01-FEB-23,30065,Dafiti Chile,,,DEX85FDA,MCO,,,UK6:5|UK8:7|UK10:9|UK12:6|UK14:3|UK16:3|UK4:2,Receipt exists for the Supplier PO; cannot create new Sales Order. - WP_SO_IMPORT_SQL.POPULATE_HEAD_OBJECT,Casual Wear TS,Topshop,#DEX85F,03-APR-23,Commercial Team,TS,APPAREL 2,Casual
123988729,01-JUL-23,30045,Yoox,,,XFX3DHYX,MCO,,,UK6:13|UK8:22|UK10:24|UK12:17|UK14:8|UK16:4|UK18:1|UK4:1,More than one Supplier PO is having this Order Row Code. - WP_SO_IMPORT_SQL.POPULATE_HEAD_OBJECT,Formal Wear TS,Topshop,#XFX3DH,03-APR-23,Commercial Team,TS,APPAREL 2,Formal
124043344,01-APR-23,30022,Namshi,,,ZU7LPVNM,MCO,,,UK6:4|UK8:8|UK10:8|UK12:5|UK14:3|UK16:2|UK18:0|UK4:0,Receipt exists for the Supplier PO; cannot create new Sales Order. - WP_SO_IMPORT_SQL.POPULATE_HEAD_OBJECT,Miss Selfridge WB,Miss Selfridge,#ZU7LPV,03-APR-23,Commercial Team,MS,Miss S Order Book Nov 21 Onwards,SOFT SEPARATES
124088345,01-MAY-23,30029,The Iconic,,,2C7L0PIC,MCO,6,03-FEB-23,UK6:4|UK8:9|UK10:9|UK12:11|UK14:4|UK16:2|UK18:1,Cancel reason code provided; but total quantity is not cleared to 0.,Miss Selfridge WB,Miss Selfridge,#2C7L0P,03-APR-23,Wholesale Team,MS,Miss S Order Book Nov 21 Onwards,DRESSES
124148634,01-FEB-23,30022,Namshi,,,EXEZ36NM,MCO,,,W25L32:3|W26L32:4|W28L32:3|W30L32:2|W32L32:1|W34L32:0|W36L32:0|W26L30:3|W26L34:4|W28L30:2|W28L34:3|W30L30:2|W30L34:2|W32L30:1|W32L34:1|W34L30:0|W34L34:0|W36L30:0|W36L34:0|W24L30:1|W24L32:1|W24L34:1|W25L30:3|W25L34:3|W31L30:0|W33L30:0,Receipt exists for the Supplier PO; cannot create new Sales Order. - WP_SO_IMPORT_SQL.POPULATE_HEAD_OBJECT,Denim TS,Topshop,#EXEZ36,03-APR-23,Commercial Team,TS,JEANS NEW,Denim
124148634,01-FEB-23,30045,Yoox,,,EXEZ36YX,MCO,,,W25L32:2|W26L32:5|W28L32:6|W30L32:4|W32L32:2|W34L32:0|W36L32:0|W26L30:5|W26L34:5|W28L30:6|W28L34:6|W30L30:4|W30L34:4|W32L30:2|W32L34:2|W34L30:0|W34L34:0|W36L30:0|W36L34:0|W24L30:1|W24L32:1|W24L34:1|W25L30:2|W25L34:2|W31L30:0|W33L30:0,Receipt exists for the Supplier PO; cannot create new Sales Order. - WP_SO_IMPORT_SQL.POPULATE_HEAD_OBJECT,Denim TS,Topshop,#EXEZ36,03-APR-23,Commercial Team,TS,JEANS NEW,Denim
124148634,01-FEB-23,30047,Zalora,,,EXEZ36ZR,MCO,,,W25L32:3|W26L32:12|W28L32:20|W30L32:12|W32L32:5|W34L32:2|W36L32:0|W26L30:18|W26L34:0|W28L30:36|W28L34:0|W30L30:21|W30L34:0|W32L30:18|W32L34:0|W34L30:5|W34L34:0|W36L30:5|W36L34:0|W24L30:3|W24L32:0|W24L34:0|W25L30:5|W25L34:0|W31L30:0|W33L30:0,Receipt exists for the Supplier PO; cannot create new Sales Order. - WP_SO_IMPORT_SQL.POPULATE_HEAD_OBJECT,Denim TS,Topshop,#EXEZ36,03-APR-23,Commercial Team,TS,JEANS NEW,Denim
124148634,01-FEB-23,30065,Dafiti Chile,,,EXEZ36DA,MCO,,,W25L32:8|W26L32:15|W28L32:15|W30L32:8|W32L32:2|W34L32:0|W36L32:0|W26L30:15|W26L34:0|W28L30:15|W28L34:0|W30L30:7|W30L34:0|W32L30:3|W32L34:0|W34L30:0|W34L34:0|W36L30:0|W36L34:0|W24L30:2|W24L32:2|W24L34:0|W25L30:8|W25L34:0|W31L30:0|W33L30:0,Receipt exists for the Supplier PO; cannot create new Sales Order. - WP_SO_IMPORT_SQL.POPULATE_HEAD_OBJECT,Denim TS,Topshop,#EXEZ36,03-APR-23,Commercial Team,TS,JEANS NEW,Denim
124166467,01-APR-23,30029,The Iconic,,,FQXTUBIC,MCO,,,L:10|M:13|S:13|XL:0|XS:9,Receipt exists for the Supplier PO; cannot create new Sales Order. - WP_SO_IMPORT_SQL.POPULATE_HEAD_OBJECT,Knitwear TS,Topshop,#FQXTUB,03-APR-23,Commercial Team,TS,APPAREL 2,Knitwear
124166467,01-APR-23,30045,Yoox,,,FQXTUBYX,MCO,,,L:8|M:19|S:24|XL:0|XS:9,Receipt exists for the Supplier PO; cannot create new Sales Order. - WP_SO_IMPORT_SQL.POPULATE_HEAD_OBJECT,Knitwear TS,Topshop,#FQXTUB,03-APR-23,Commercial Team,TS,APPAREL 2,Knitwear
124166485,01-APR-23,30022,Namshi,,,QXETURNM,MCO,,,L:9|M:13|S:9|XS:4,Receipt exists for the Supplier PO; cannot create new Sales Order. - WP_SO_IMPORT_SQL.POPULATE_HEAD_OBJECT,Knitwear TS,Topshop,#QXETUR,03-APR-23,Commercial Team,TS,APPAREL 2,Knitwear
124166485,01-APR-23,30029,The Iconic,,,QXETURIC,MCO,,,L:13|M:17|S:18|XL:0|XS:12,Receipt exists for the Supplier PO; cannot create new Sales Order. - WP_SO_IMPORT_SQL.POPULATE_HEAD_OBJECT,Knitwear TS,Topshop,#QXETUR,03-APR-23,Commercial Team,TS,APPAREL 2,Knitwear
124166485,01-APR-23,30045,Yoox,,,QXETURYX,MCO,,,L:9|M:22|S:29|XL:0|XS:10,Receipt exists for the Supplier PO; cannot create new Sales Order. - WP_SO_IMPORT_SQL.POPULATE_HEAD_OBJECT,Knitwear TS,Topshop,#QXETUR,03-APR-23,Commercial Team,TS,APPAREL 2,Knitwear
124166486,01-APR-23,30029,The Iconic,,,NPYH5WIC,MCO,,,L:10|M:14|S:16|XL:0|XS:10,Receipt exists for the Supplier PO; cannot create new Sales Order. - WP_SO_IMPORT_SQL.POPULATE_HEAD_OBJECT,Knitwear TS,Topshop,#NPYH5W,03-APR-23,Commercial Team,TS,APPAREL 2,Knitwear
124166486,01-APR-23,30045,Yoox,,,NPYH5WYX,MCO,,,L:9|M:22|S:29|XL:0|XS:10,Receipt exists for the Supplier PO; cannot create new Sales Order. - WP_SO_IMPORT_SQL.POPULATE_HEAD_OBJECT,Knitwear TS,Topshop,#NPYH5W,03-APR-23,Commercial Team,TS,APPAREL 2,Knitwear
124166487,01-APR-23,30029,The Iconic,,,98YTWNIC,MCO,,,L:0|M:0|S:0|XL:0|XS:0,Cannot cancel non-existing Sales Order.,Knitwear TS,Topshop,#98YTWN,03-APR-23,Wholesale Team,TS,APPAREL 2,Knitwear
124166489,01-APR-23,30029,The Iconic,,,CD7TU6IC,MCO,,,L:0|M:0|S:0|XL:0|XS:0,Cannot cancel non-existing Sales Order.,Knitwear TS,Topshop,#CD7TU6,03-APR-23,Wholesale Team,TS,APPAREL 2,Knitwear
124198343,01-FEB-23,30029,The Iconic,,,JJXH5MIC,MCO,,,L:10|M:14|S:16|XL:0|XS:10,Receipt exists for the Supplier PO; cannot create new Sales Order. - WP_SO_IMPORT_SQL.POPULATE_HEAD_OBJECT,Knitwear TS,Topshop,#JJXH5M,03-APR-23,Commercial Team,TS,APPAREL 2,Knitwear
124200809,01-FEB-23,30022,Namshi,,,LJXOAQNM,MCO,,,UK6:3|UK8:7|UK10:9|UK12:5|UK14:3|UK16:2|UK18:1,Receipt exists for the Supplier PO; cannot create new Sales Order. - WP_SO_IMPORT_SQL.POPULATE_HEAD_OBJECT,Denim TS,Topshop,#LJXOAQ,03-APR-23,Commercial Team,TS,JEANS NEW,Denim
124200810,01-FEB-23,30045,Yoox,,,4C7OAWYX,MCO,,,UK6:6|UK8:11|UK10:11|UK12:6|UK14:4|UK16:2|UK4:0,Receipt exists for the Supplier PO; cannot create new Sales Order. - WP_SO_IMPORT_SQL.POPULATE_HEAD_OBJECT,Denim TS,Topshop,#4C7OAW,03-APR-23,Commercial Team,TS,JEANS NEW,Denim
124201230,01-FEB-23,30022,Namshi,,,Y7EOAMNM,MCO,,,UK6:3|UK8:7|UK10:9|UK12:5|UK14:3|UK16:2|UK18:1,Receipt exists for the Supplier PO; cannot create new Sales Order. - WP_SO_IMPORT_SQL.POPULATE_HEAD_OBJECT,Denim TS,Topshop,#Y7EOAM,03-APR-23,Commercial Team,TS,JEANS NEW,Denim
124201231,01-FEB-23,30022,Namshi,,,PXEOHBNM,MCO,,,UK6:3|UK8:7|UK10:9|UK12:5|UK14:3|UK16:2|UK18:1,Receipt exists for the Supplier PO; cannot create new Sales Order. - WP_SO_IMPORT_SQL.POPULATE_HEAD_OBJECT,Denim TS,Topshop,#PXEOHB,03-APR-23,Commercial Team,TS,JEANS NEW,Denim
124263350,01-APR-23,30022,Namshi,,,CD7O0ANM,MCO,,,32A:2|32B:2|32C:1|32D:2|32DD:1|34A:4|34B:4|34C:3|34D:3|34DD:1|36A:2|36B:2|36C:2|36D:1,Could not find SKU 124263351 size 34DD on Supplier PO 500022798175 - WP_SO_IMPORT_SQL.POPULATE_DTL_OBJECT,Swimwear TS,Topshop,#CD7O0A,03-APR-23,Commercial Team,TS,NON CLOTHING,L & S
124265130,01-FEB-23,30022,Namshi,,,Y7EDWCNM,MCO,,,UK6:3|UK8:7|UK10:9|UK12:5|UK14:3|UK16:2|UK18:1,Receipt exists for the Supplier PO; cannot create new Sales Order. - WP_SO_IMPORT_SQL.POPULATE_HEAD_OBJECT,Denim TS,Topshop,#Y7EDWC,03-APR-23,Commercial Team,TS,JEANS NEW,Denim
124265130,01-FEB-23,30045,Yoox,,,Y7EDWCYX,MCO,,,UK6:6|UK8:11|UK10:11|UK12:6|UK14:4|UK16:2|UK4:0,Receipt exists for the Supplier PO; cannot create new Sales Order. - WP_SO_IMPORT_SQL.POPULATE_HEAD_OBJECT,Denim TS,Topshop,#Y7EDWC,03-APR-23,Commercial Team,TS,JEANS NEW,Denim
124265229,01-FEB-23,30022,Namshi,,,4C7D01NM,MCO,,,UK6:3|UK8:7|UK10:9|UK12:5|UK14:3|UK16:2|UK18:1,Receipt exists for the Supplier PO; cannot create new Sales Order. - WP_SO_IMPORT_SQL.POPULATE_HEAD_OBJECT,Denim TS,Topshop,#4C7D01,03-APR-23,Commercial Team,TS,JEANS NEW,Denim
124265229,01-FEB-23,30045,Yoox,,,4C7D01YX,MCO,,,UK6:6|UK8:11|UK10:11|UK12:6|UK14:4|UK16:2|UK4:0,Receipt exists for the Supplier PO; cannot create new Sales Order. - WP_SO_IMPORT_SQL.POPULATE_HEAD_OBJECT,Denim TS,Topshop,#4C7D01,03-APR-23,Commercial Team,TS,JEANS NEW,Denim
124265245,01-FEB-23,30022,Namshi,,,6MEDGINM,MCO,,,UK6:3|UK8:7|UK10:9|UK12:5|UK14:3|UK16:2|UK18:1,Receipt exists for the Supplier PO; cannot create new Sales Order. - WP_SO_IMPORT_SQL.POPULATE_HEAD_OBJECT,Denim TS,Topshop,#6MEDGI,03-APR-23,Commercial Team,TS,JEANS NEW,Denim
124265245,01-FEB-23,30045,Yoox,,,6MEDGIYX,MCO,,,UK6:7|UK8:15|UK10:14|UK12:8|UK14:4|UK16:2|UK4:0,Receipt exists for the Supplier PO; cannot create new Sales Order. - WP_SO_IMPORT_SQL.POPULATE_HEAD_OBJECT,Denim TS,Topshop,#6MEDGI,03-APR-23,Commercial Team,TS,JEANS NEW,Denim
124266161,01-FEB-23,30022,Namshi,,,2C7OEPNM,MCO,,,UK6:3|UK8:7|UK10:9|UK12:5|UK14:3|UK16:2|UK18:1,Receipt exists for the Supplier PO; cannot create new Sales Order. - WP_SO_IMPORT_SQL.POPULATE_HEAD_OBJECT,Denim TS,Topshop,#2C7OEP,03-APR-23,Commercial Team,TS,JEANS NEW,Denim
124266471,01-FEB-23,30022,Namshi,,,APYODMNM,MCO,,,UK6:3|UK8:7|UK10:9|UK12:5|UK14:3|UK16:2|UK18:1,Receipt exists for the Supplier PO; cannot create new Sales Order. - WP_SO_IMPORT_SQL.POPULATE_HEAD_OBJECT,Denim TS,Topshop,#APYODM,03-APR-23,Commercial Team,TS,JEANS NEW,Denim
124358499,01-FEB-23,30045,Yoox,,,18Y10IYX,MCO,,,UK6:11|UK8:18|UK10:21|UK12:14|UK14:9|UK16:6|UK4:1,Receipt exists for the Supplier PO; cannot create new Sales Order. - WP_SO_IMPORT_SQL.POPULATE_HEAD_OBJECT,Evening Dresses TS,Topshop,#18Y10I,03-APR-23,Commercial Team,TS,APPAREL 1,Eve Dress
124358500,01-MAR-23,30045,Yoox,,,LJX8AQYX,MCO,,,UK6:8|UK8:14|UK10:16|UK12:11|UK14:7|UK16:4|UK4:0,Receipt exists for the Supplier PO; cannot create new Sales Order. - WP_SO_IMPORT_SQL.POPULATE_HEAD_OBJECT,Evening Dresses TS,Topshop,#LJX8AQ,03-APR-23,Commercial Team,TS,APPAREL 1,Eve Dress
124358722,01-MAR-23,30022,Namshi,,,57E2BVNM,MCO,,,UK6:4|UK8:10|UK10:11|UK12:6|UK14:5|UK16:4|UK18:0,Receipt exists for the Supplier PO; cannot create new Sales Order. - WP_SO_IMPORT_SQL.POPULATE_HEAD_OBJECT,Day Dresses TS,Topshop,#57E2BV,03-APR-23,Commercial Team,TS,APPAREL 1,Day Dress
124358724,01-FEB-23,30029,The Iconic,,,2C71U8IC,MCO,,,UK6:0|UK8:0|UK10:0|UK12:0|UK14:0|UK16:0|UK18:0|UK4:0,Could not find Supplier PO for the wholesale Order Row Code - WP_SO_IMPORT_SQL.POPULATE_HEAD_OBJECT,Day Dresses TS,Topshop,#2C71U8,03-APR-23,Commercial Team,TS,APPAREL 1,Day Dress
124368435,01-MAR-23,30029,The Iconic,,,2FX7K9IC,MCO,,,UK6:0|UK8:0|UK10:0|UK12:0|UK14:0|UK16:0|UK18:0|UK4:0,Cannot cancel non-existing Sales Order.,Evening Dresses TS,Topshop,#2FX7K9,03-APR-23,Wholesale Team,TS,APPAREL 1,Eve Dress
124368441,01-MAY-23,30029,The Iconic,,,U67NGXIC,MCO,,,UK6:0|UK8:0|UK10:0|UK12:0|UK14:0|UK16:0|UK18:0|UK4:0,Could not find approved Supplier PO for the wholesale order row code. - WP_SO_IMPORT_SQL.POPULATE_HEAD_OBJECT,Day Dresses TS,Topshop,#U67NGX,03-APR-23,Commercial Team,TS,APPAREL 1,Eve Dress
124368441,01-MAY-23,30045,Yoox,,,U67NGXYX,MCO,,,UK6:7|UK8:12|UK10:12|UK12:9|UK14:6|UK16:4|UK4:0,Could not find approved Supplier PO for the wholesale order row code. - WP_SO_IMPORT_SQL.POPULATE_HEAD_OBJECT,Day Dresses TS,Topshop,#U67NGX,03-APR-23,Commercial Team,TS,APPAREL 1,Eve Dress
124373902,01-MAR-23,30029,The Iconic,,,CD7716IC,MCO,,,L:9|M:11|S:12|XS:8,Receipt exists for the Supplier PO; cannot create new Sales Order. - WP_SO_IMPORT_SQL.POPULATE_HEAD_OBJECT,Knitwear TS,Topshop,#CD7716,03-APR-23,Commercial Team,TS,APPAREL 2,Knitwear
124378399,01-APR-23,30022,Namshi,,,JJXOWZNM,MCO,9,06-DEC-22,UK6:0|UK8:0|UK10:0|UK12:0|UK14:0|UK16:0|UK18:0,Could not find approved Supplier PO for the wholesale order row code. - WP_SO_IMPORT_SQL.POPULATE_HEAD_OBJECT,Swimwear TS,Topshop,#JJXOWZ,03-APR-23,Commercial Team,TS,NON CLOTHING,L & S
124378400,01-APR-23,30022,Namshi,,,7C7OW6NM,MCO,9,06-DEC-22,UK6:0|UK8:0|UK10:0|UK12:0|UK14:0|UK16:0|UK18:0,Could not find approved Supplier PO for the wholesale order row code. - WP_SO_IMPORT_SQL.POPULATE_HEAD_OBJECT,Swimwear TS,Topshop,#7C7OW6,03-APR-23,Commercial Team,TS,NON CLOTHING,L & S
124383446,01-FEB-23,30029,The Iconic,,,SOEH1TIC,MCO,,,UK6:0|UK8:0|UK10:0|UK12:0|UK14:0|UK16:0|UK18:0|UK4:0,Receipt exists for the Supplier PO; cannot create new Sales Order. - WP_SO_IMPORT_SQL.POPULATE_HEAD_OBJECT,Day Dresses TS,Topshop,#SOEH1T,03-APR-23,Commercial Team,TS,APPAREL 1,Day Dress
124383447,01-FEB-23,30045,Yoox,,,4FX21FYX,MCO,,,UK6:10|UK8:16|UK10:18|UK12:13|UK14:8|UK16:5|UK4:0,Receipt exists for the Supplier PO; cannot create new Sales Order. - WP_SO_IMPORT_SQL.POPULATE_HEAD_OBJECT,Day Dresses TS,Topshop,#4FX21F,03-APR-23,Commercial Team,TS,APPAREL 1,Day Dress
124408536,01-MAR-23,30047,Zalora,,,APY1UOZR,MCO,,,UK6:0|UK8:0|UK10:0|UK12:0|UK14:0|UK16:0,Cannot cancel non-existing Sales Order.,Day Dresses TS,Topshop,#APY1UO,03-APR-23,Wholesale Team,TS,APPAREL 1,Day Dress
