182646,"2023-01-20 11:34:21.35","#KNDFCL",90.00,116.99,167.00,223.00,"2023-02-01","116993628","MCO",1,,,"P16","2023-01-13",,"KNDFCLYX",30045,1001,"2023-02-01","2023-02-28","EUR",46.80,0,"UK4:0","TS","APPAREL 2","Formal"
182646,"2023-01-20 11:34:21.35","#KNDFCL",90.00,116.99,167.00,223.00,"2023-02-01","116993628","MCO",1,,,,"",,"KNDFCLNB",30067,1001,"2023-02-01","2023-02-28","CAD",223.00,0,"UK6:0|UK8:0|UK10:0|UK12:0|UK14:0|UK16:0|UK18:0","TS","APPAREL 2","Formal"
182646,"2023-01-20 11:34:21.35","#KNDFCL",90.00,116.99,167.00,223.00,"2023-02-01","116993628","MCO",1,,,,"",,"KNDFCLNJ",30072,1001,"2023-02-01","2023-02-28","USD",55.11,0,"UK4:0","TS","APPAREL 2","Formal"
182757,"2023-01-17 12:10:24.28","#1UKARQ",49.99,64.99,79.00,114.00,"2023-02-01","117703513","MCO",1,,,"P15","2022-09-22",,"1UKARQLM",30013,1001,"2023-02-01","2023-02-28","GBP",19.08,0,"UK6:0|UK8:0|UK10:0|UK12:0|UK14:0|UK16:0|UK4:0","MS","Miss S Order Book Nov 21 Onwards","SOFT SEPARATES"
182757,"2023-01-17 12:10:24.28","#1UKARQ",49.99,64.99,79.00,114.00,"2023-02-01","117703513","MCO",1,,,,"","NB651944  ","1UKARQNM",30022,1001,"2023-02-01","2023-02-28","GBP",20.00,20,"UK6:3|UK8:6|UK10:5|UK12:3|UK14:2|UK16:1|UK18:0|UK4:0","MS","Miss S Order Book Nov 21 Onwards","SOFT SEPARATES"
182757,"2023-01-17 12:10:24.28","#1UKARQ",49.99,64.99,79.00,114.00,"2023-02-01","117703513","MCO",1,,,"P16","2022-10-10",,"1UKARQIC",30029,1001,"2023-02-01","2023-02-28","GBP",19.08,0,"UK6:0|UK8:0|UK10:0|UK12:0|UK14:0|UK16:0|UK18:0","MS","Miss S Order Book Nov 21 Onwards","SOFT SEPARATES"
182758,"2023-01-17 12:10:24.44","#MNDARV",64.99,84.99,103.00,148.00,"2023-02-01","117703514","MCO",1,,,"P15","2022-09-22",,"MNDARVLM",30013,1001,"2023-02-01","2023-02-28","GBP",24.81,0,"UK6:0|UK8:0|UK10:0|UK12:0|UK14:0|UK16:0","MS","Miss S Order Book Nov 21 Onwards","SOFT SEPARATES"
182758,"2023-01-17 12:10:24.44","#MNDARV",64.99,84.99,103.00,148.00,"2023-02-01","117703514","MCO",1,,,,"","NB651944  ","MNDARVNM",30022,1001,"2023-02-01","2023-02-28","GBP",26.00,20,"UK6:3|UK8:4|UK10:5|UK12:3|UK14:2|UK16:3|UK18:0|UK4:0","MS","Miss S Order Book Nov 21 Onwards","SOFT SEPARATES"
182892,"2023-01-12 09:09:18.61","#FQQMPI",39.99,51.99,64.00,91.00,"2023-02-01","118933240","MCO",1,,,,"","NB617084  ","FQQMPINM",30022,1001,"2023-02-01","2023-02-28","GBP",16.00,35,"UK6:5|UK8:7|UK10:7|UK12:6|UK14:6|UK16:4|UK18:0|UK4:0","MS","Miss S Order Book Nov 21 Onwards","TAILORING"
182902,"2023-01-12 09:09:19.48","#KNDMVL",49.99,64.99,79.00,114.00,"2023-02-01","118706615","MCO",1,,,"P15","2022-09-22",,"KNDMVLLM",30013,1001,"2023-02-01","2023-02-28","GBP",19.08,0,"UK6:0|UK8:0|UK10:0|UK12:0|UK14:0|UK16:0","MS","Miss S Order Book Nov 21 Onwards","TAILORING"
182902,"2023-01-12 09:09:19.48","#KNDMVL",49.99,64.99,79.00,114.00,"2023-02-01","118706615","MCO",1,,,,"","NB617084  ","KNDMVLNM",30022,1001,"2023-02-01","2023-02-28","GBP",20.00,50,"UK6:7|UK8:10|UK10:10|UK12:9|UK14:8|UK16:6|UK18:0|UK4:0","MS","Miss S Order Book Nov 21 Onwards","TAILORING"
182910,"2023-01-20 11:10:58.54","#88DMT9",60.00,77.99,111.00,148.00,"2023-02-01","117723923","MCO",1,,,"P15","2022-03-30",,"88DMT9NM",30022,1001,"2023-02-01","2023-02-28","GBP",24.00,0,"UK6:0|UK8:0|UK10:0|UK12:0|UK14:0|UK16:0|UK18:0","TS","APPAREL 1","Eve Dress"
182910,"2023-01-20 11:10:58.54","#88DMT9",60.00,77.99,111.00,148.00,"2023-02-01","117723923","MCO",1,,,,"",,"88DMT9NI",30025,1001,"2023-02-01","2023-02-28","USD",36.63,0,"UK6:0|UK8:0|UK10:0|UK12:0|UK14:0|UK16:0|UK18:0","TS","APPAREL 1","Eve Dress"
182910,"2023-01-20 11:10:58.54","#88DMT9",60.00,77.99,111.00,148.00,"2023-02-01","117723923","MCO",1,,,,"",,"88DMT9NF",30026,1001,"2023-02-01","2023-02-28","USD",36.63,0,"UK6:0|UK8:0|UK10:0|UK12:0|UK14:0|UK16:0|UK18:0","TS","APPAREL 1","Eve Dress"
182910,"2023-01-20 11:10:58.54","#88DMT9",60.00,77.99,111.00,148.00,"2023-02-01","117723923","MCO",1,,,"P16","2022-09-13",,"88DMT9IC",30029,1001,"2023-02-01","2023-02-28","GBP",22.90,0,"UK6:0|UK8:0|UK10:0|UK12:0|UK14:0|UK16:0|UK18:0|UK4:0","TS","APPAREL 1","Eve Dress"
182910,"2023-01-20 11:10:58.54","#88DMT9",60.00,77.99,111.00,148.00,"2023-02-01","117723923","MCO",1,,,,"",,"88DMT9YX",30045,1001,"2023-02-01","2023-02-28","EUR",31.20,70,"UK6:10|UK8:16|UK10:18|UK12:13|UK14:8|UK16:5|UK4:0","TS","APPAREL 1","Eve Dress"
182910,"2023-01-20 11:10:58.54","#88DMT9",60.00,77.99,111.00,148.00,"2023-02-01","117723923","MCO",1,,,,"",,"88DMT9NJ",30072,1001,"2023-02-01","2023-02-28","USD",36.63,0,"UK6:0|UK8:0|UK10:0|UK12:0|UK14:0|UK16:0|UK18:0","TS","APPAREL 1","Eve Dress"
183130,"2023-01-11 09:51:19.74","#VX8SVW",22.99,29.99,37.00,52.00,"2023-02-01","117727194","MCO",1,,,,"","NB617083  ","VX8SVWNM",30022,1001,"2023-02-01","2023-02-28","GBP",9.20,35,"UK6:5|UK8:7|UK10:7|UK12:6|UK14:6|UK16:4|UK18:0|UK4:0","MS","Miss S Order Book Nov 21 Onwards","TAILORING"
183133,"2023-01-17 12:10:24.65","#Z8DSB6",32.99,42.99,53.00,75.00,"2023-02-01","117735874","MCO",1,,,,"","NB651944  ","Z8DSB6NM",30022,1001,"2023-02-01","2023-02-28","GBP",13.20,30,"UK6:4|UK8:7|UK10:6|UK12:5|UK14:5|UK16:3|UK18:0|UK4:0","MS","Miss S Order Book Nov 21 Onwards","TAILORING"
183440,"2023-01-17 11:55:28.18","#36KUR9",28.00,36.99,52.00,70.00,"2023-02-01","118816881","MCO",1,,,,"","NB651883  ","36KUR9NM",30022,1001,"2023-02-01","2023-02-28","GBP",11.20,40,"UK6:4|UK8:10|UK10:12|UK12:6|UK14:5|UK16:3","TS","APPAREL 1","Woven Sep"
183440,"2023-01-17 11:55:28.18","#36KUR9",28.00,36.99,52.00,70.00,"2023-02-01","118816881","MCO",1,,,"P16","2022-09-22",,"36KUR9NI",30025,1001,"2023-02-01","2023-02-28","USD",17.16,0,"UK6:0|UK8:0|UK10:0|UK12:0|UK14:0|UK16:0|UK18:0|UK4:0","TS","APPAREL 1","Woven Sep"
183440,"2023-01-17 11:55:28.18","#36KUR9",28.00,36.99,52.00,70.00,"2023-02-01","118816881","MCO",1,,,"P16","2022-09-22",,"36KUR9NF",30026,1001,"2023-02-01","2023-02-28","USD",17.16,0,"UK6:0|UK8:0|UK10:0|UK12:0|UK14:0|UK16:0|UK18:0","TS","APPAREL 1","Woven Sep"
183440,"2023-01-17 11:55:28.18","#36KUR9",28.00,36.99,52.00,70.00,"2023-02-01","118816881","MCO",1,,,"P16","2022-07-13",,"36KUR9IC",30029,1001,"2023-02-01","2023-02-28","GBP",10.69,0,"UK6:0|UK8:0|UK10:0|UK12:0|UK14:0|UK16:0|UK18:0|UK4:0","TS","APPAREL 1","Woven Sep"
183440,"2023-01-17 11:55:28.18","#36KUR9",28.00,36.99,52.00,70.00,"2023-02-01","118816881","MCO",1,,,"P16","2022-07-13",,"36KUR9DA",30065,1001,"2023-02-01","2023-02-28","GBP",10.69,0,"UK6:0|UK8:0|UK10:0|UK12:0|UK14:0|UK16:0","TS","APPAREL 1","Woven Sep"
